epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best,run_seed,model,epoch_gap
8,0.0782072123033659,0.0781552719116211,0.0774585305490801,0.0508085020563819,0.1302562355995178,0,55,0.0,1325.2995765000817,True,266064982,qslstm,-0.0007486817542858015
9,0.077953545825822,0.0775550247192382,0.0768547599546371,0.0531315393407236,0.1769991815090179,0,55,0.0,1313.3105869999854,True,266064982,qslstm,-0.001098785871184893
10,0.077555025092193,0.0778303365071614,0.0770019029186618,0.0543911333957856,0.1636254042387008,0,55,0.0,1313.816678666044,False,266064982,qslstm,-0.0005531221735312064
11,0.0774472264477184,0.0781606791178385,0.0771256300403225,0.0484843437813899,0.1543204635381698,0,55,0.0,1316.10231366707,False,266064982,qslstm,-0.0003215964073959021
12,0.077127320085253,0.0780702036539713,0.0772276493195564,0.0537133887240832,0.138512298464775,0,55,0.0,1306.406586416997,False,266064982,qslstm,0.00010032923430340623
13,0.0771427997010094,0.0780747599283854,0.0772028188397807,0.0547274135561151,0.1489048153162002,0,55,0.0,1307.341779249953,False,266064982,qslstm,6.00191387712945e-05
14,0.0771232468315533,0.0777150319417317,0.0765604179136214,0.0580987759781154,0.2284361273050308,0,55,0.0,1315.067815916031,False,266064982,qslstm,-0.0005628289179318985
15,0.076785545349121,0.0776050384521484,0.0766295874810987,0.0621788017959757,0.1416416615247726,0,55,0.0,1327.6204674580367,False,266064982,qslstm,-0.00015595786802230505
16,0.076740221287523,0.0776060155232747,0.0765166586599042,0.0586747238073836,0.2193874567747116,0,55,0.0,1329.1543047500309,False,266064982,qslstm,-0.00022356262761880075
17,0.0770111988101686,0.0777320526123046,0.0766983051915322,0.0674655776470899,0.1750457286834716,0,55,0.0,1326.842502375017,False,266064982,qslstm,-0.00031289361863640064
18,0.0765884833335876,0.0774727381388346,0.0763104070848034,0.0573124722492965,0.1363708674907684,0,55,0.0,1322.4981957090786,True,266064982,qslstm,-0.00027807624878420367
19,0.0766174105661256,0.0776100489298502,0.0764381344702936,0.0628830848769708,0.1837182641029358,0,55,0.0,1323.9694135830505,False,266064982,qslstm,-0.0001792760958320011
20,0.0763471614548138,0.077381243387858,0.0761542525752898,0.0524716948751698,0.1591171026229858,0,55,0.0,1325.2207309160149,True,266064982,qslstm,-0.00019290887952400082
21,0.0764656476548739,0.07741748046875,0.0761914338142641,0.0610593023625287,0.2080802023410797,0,55,0.0,1326.4246343750274,False,266064982,qslstm,-0.00027421384060979936
22,0.0760554278407778,0.0772361078898112,0.0760183090702179,0.056709649904885,0.1289971619844436,0,55,0.0,1326.116307874909,True,266064982,qslstm,-3.71187705599102e-05
23,0.0759522729941776,0.077024668375651,0.0758371267011088,0.0612036497416821,0.1479269415140152,0,55,0.0,1326.3369564579334,True,266064982,qslstm,-0.00011514629306880186
24,0.0759526068568229,0.0780441538492838,0.076625486804593,0.073629334653643,0.2664813995361328,0,55,0.0,1327.1367177909706,False,266064982,qslstm,0.0006728799477700997
25,0.0754839720129966,0.0769453887939453,0.0754835406887915,0.0637214080684564,0.1759181171655655,0,55,0.0,1326.0321392500773,True,266064982,qslstm,-4.313242051023902e-07
26,0.0755221516575132,0.0765098810831705,0.075090595860635,0.0674456275491551,0.233038529753685,0,55,0.0,1328.2375062499195,True,266064982,qslstm,-0.00043155579687820245
27,0.0750689026713371,0.0788564900716145,0.0771289968182963,0.070445738766681,0.1993528306484222,0,55,0.0,1328.0704023330472,False,266064982,qslstm,0.0020600941469591932
28,0.0747944309626306,0.0770136749267578,0.0753894343222341,0.0643752586604519,0.1558440178632736,0,55,0.0,1330.5346907919738,False,266064982,qslstm,0.0005950033596035104
29,0.0744973870600972,0.0758192596435546,0.0742470476704259,0.0703469473699277,0.1987585723400116,0,55,0.0,1328.5104917499702,True,266064982,qslstm,-0.00025033938967129743
30,0.0748459399597985,0.0765352121988932,0.0748512957173009,0.0798494496467438,0.3078573942184448,0,55,0.0,1326.968226792058,False,266064982,qslstm,5.3557575023926995e-06
31,0.0740078550066266,0.0761491526285807,0.0746074080928679,0.0598989139141684,0.2053798288106918,0,55,0.0,1329.089063958032,False,266064982,qslstm,0.0005995530862412946
32,0.073985851917948,0.0783845713297526,0.0764833821942729,0.0646533299576152,0.1882107257843017,0,55,0.0,1328.4574356249068,False,266064982,qslstm,0.002497530276324905
33,0.0740290194834981,0.0781789571126302,0.0762670627717048,0.0717431192540309,0.194515660405159,0,55,0.0,1327.8021020421293,False,266064982,qslstm,0.0022380432882066897
34,0.073974906691483,0.0756495137532552,0.0739613347207346,0.075620305233381,0.2078360468149185,0,55,0.0,1332.0057192919776,True,266064982,qslstm,-1.3571970748402218e-05
35,0.0741579693300383,0.0766132080078125,0.0748065224924395,0.0893918341703035,0.2008111625909805,0,55,0.0,1333.2348568749148,False,266064982,qslstm,0.0006485531624011998
36,0.0734851123179708,0.0773537394205729,0.0757998598160282,0.0640341707589951,0.157343789935112,0,55,0.0,1330.6011442909949,False,266064982,qslstm,0.0023147474980574068
37,0.0737176722288131,0.0754976679484049,0.0737412601594002,0.0763137784363194,0.2657110393047333,0,55,0.0,1344.413313416997,True,266064982,qslstm,2.358793058709896e-05
38,0.0736420858332089,0.0768937571207682,0.0750229866273941,0.080552485382015,0.2388508468866348,0,55,0.0,1348.5100237079896,False,266064982,qslstm,0.0013809007941851942
39,0.0734420407073838,0.0751632731119791,0.0734209673481602,0.0686890791424296,0.212865799665451,0,55,0.0,1347.9108961250167,True,266064982,qslstm,-2.1073359223605648e-05
40,0.0738897410375731,0.0756105992635091,0.0738925702494959,0.092269519073042,0.2330213189125061,0,55,0.0,1352.0588230409194,False,266064982,qslstm,2.8292119227946166e-06
41,0.073550502879279,0.0752872823079427,0.0735268160912298,0.0797966668720949,0.1857417374849319,0,55,0.0,1349.78711470915,False,266064982,qslstm,-2.368678804920421e-05
42,0.0732773876956531,0.0774195607503255,0.0754383559688445,0.0707472519949078,0.2022845149040222,0,55,0.0,1346.2315229580272,False,266064982,qslstm,0.0021609682731913993
43,0.0734774487699781,0.0756185490926106,0.0737728237029044,0.0717842757701873,0.200073629617691,0,55,0.0,1386.620025207987,False,266064982,qslstm,0.0002953749329263067
44,0.0738119801538331,0.0752118952433268,0.0734388895342426,0.0971030613238161,0.2681010365486145,0,55,0.0,1358.0812065831851,False,266064982,qslstm,-0.0003730906195904965
45,0.0732197203125272,0.0752183959960937,0.0734644460370463,0.0770830126309936,0.2064842879772186,0,55,0.0,1367.5522136248185,False,266064982,qslstm,0.0002447257245190987
46,0.0730668048858642,0.0798376378377278,0.0777269907305317,0.0661253136667338,0.1820130050182342,0,55,0.0,1396.1611445830204,False,266064982,qslstm,0.0046601858446675
47,0.0736139595167977,0.0756644978841145,0.073929210539787,0.0919034688310189,0.2999982535839081,0,55,0.0,1362.3317816250492,False,266064982,qslstm,0.0003152510229893074
48,0.0733619240607534,0.0750511301676432,0.0732474680254536,0.0755006081509319,0.2265548855066299,0,55,0.0,1366.326248541009,True,266064982,qslstm,-0.00011445603529980364
49,0.0730770816292081,0.0751543167114257,0.0733186389553931,0.0726618385789069,0.2242380827665329,0,55,0.0,1373.6054173749872,False,266064982,qslstm,0.00024155732618499903
50,0.0731856039421899,0.0752147059122721,0.0733907554380355,0.0805592383173379,0.2570889592170715,0,55,0.0,1375.3832780839875,False,266064982,qslstm,0.00020515149584560133
51,0.0731121107510158,0.075018359375,0.0731939086914062,0.0734351310878992,0.2742731869220733,0,55,0.0,1386.764673499856,True,266064982,qslstm,8.1797940390399e-05
52,0.0730203761628695,0.0751847040812174,0.0733213988273374,0.0783672658726573,0.2321673482656479,0,55,0.0,1379.1830003748182,False,266064982,qslstm,0.00030102266446790926
53,0.0729665753585951,0.0752406311035156,0.0733519936838457,0.0670863148840991,0.2940586507320404,0,55,0.0,1377.9954602080395,False,266064982,qslstm,0.0003854183252506027
54,0.0732906999588012,0.0755341328938802,0.0737316505678238,0.0831956286321986,0.2833121120929718,0,55,0.0,1369.7336626658216,False,266064982,qslstm,0.00044095060902259176
55,0.0733167684418814,0.0753204559326171,0.0734230720766129,0.0890887794846838,0.2740005552768707,0,55,0.0,1374.9615313750692,False,266064982,qslstm,0.0001063036347315055
56,0.0732036755297865,0.0750833938598632,0.0731930049773185,0.0850419543683528,0.255039781332016,0,55,0.0,1377.215578416828,False,266064982,qslstm,-1.067055246800619e-05
57,0.0730318200247628,0.07564222462972,0.0737062279485887,0.0729701270264658,0.211497813463211,0,55,0.0,1389.9511219160631,False,266064982,qslstm,0.0006744079238259065
58,0.0730755969541413,0.0749517669677734,0.0730850455991683,0.0765627587214112,0.2159131169319152,0,55,0.0,1383.8757400829345,True,266064982,qslstm,9.44864502699927e-06
59,0.0731502412131854,0.0748860570271809,0.0730542568083732,0.08981819703159,0.2773661017417907,0,55,0.0,1386.233865458984,True,266064982,qslstm,-9.598440481220494e-05
60,0.0730832360897745,0.0748545639038086,0.0729684969994329,0.0826259560713713,0.3577244579792022,0,55,0.0,1375.0534921670333,True,266064982,qslstm,-0.0001147390903415979
61,0.0729836699025971,0.0748638819376627,0.0730199535739037,0.0828985673798756,0.2640297412872314,0,55,0.0,1381.0365284581203,False,266064982,qslstm,3.628367130660559e-05
62,0.0731333755169596,0.0750290522257487,0.0731577522523941,0.0787420756437561,0.2150828540325164,0,55,0.0,1344.3226348331664,False,266064982,qslstm,2.4376735434497587e-05
63,0.07311038762331,0.075361836751302,0.0735906076738911,0.0891841816123236,0.3175291419029236,0,55,0.0,1355.0423044587951,False,266064982,qslstm,0.0004802200505810983
64,0.0729914912496294,0.0751921956380208,0.0732782075943485,0.0744502511891451,0.2205390632152557,0,55,0.0,1359.438964167144,False,266064982,qslstm,0.0002867163447190929
65,0.0727243869049208,0.0749961858113606,0.0731192937051096,0.0849872820756652,0.2414116710424423,0,55,0.0,1359.255393124884,False,266064982,qslstm,0.00039490680018879065
66,0.0734888285483632,0.0759028849283854,0.0739076661140688,0.0990706036883321,0.2960054576396942,0,55,0.0,1358.5257104998454,False,266064982,qslstm,0.0004188375657056126
67,0.0729366460783141,0.0751899266560872,0.0732657224593624,0.0839871167289939,0.310651570558548,0,55,0.0,1357.5676297917962,False,266064982,qslstm,0.0003290763810483016
68,0.0726665550470352,0.0750819427490234,0.0731717706495715,0.068923399800604,0.2274367362260818,0,55,0.0,1356.555098541081,False,266064982,qslstm,0.0005052156025363019
69,0.0728474001288414,0.0749627716064453,0.0730458782565209,0.0741985322568904,0.2275914251804351,0,55,0.0,1347.0000854171813,False,266064982,qslstm,0.0001984781276794939
70,0.0728663929275104,0.074821023050944,0.0729562855382119,0.0741153105585412,0.2498169541358947,0,55,0.0,1336.8432532919103,True,266064982,qslstm,8.989261070149746e-05
71,0.0729354925113064,0.0749684143066406,0.0731307432113155,0.0956367142837155,0.2489590495824813,0,55,0.0,1342.1092151671182,False,266064982,qslstm,0.00019525070000910028
72,0.072659259387425,0.0750280237833658,0.0730561154273248,0.0760100751268592,0.1755803823471069,0,55,0.0,1293.0028732090725,False,266064982,qslstm,0.00039685603989980667
73,0.0728789964147976,0.0753288243611653,0.0735147350680443,0.08848955668509,0.2455044537782669,0,55,0.0,1236.6388102918863,False,266064982,qslstm,0.0006357386532467035
74,0.0730032221674919,0.0749684188842773,0.0730715154832409,0.0937347518110817,0.2743079662322998,0,55,0.0,1212.423308749916,False,266064982,qslstm,6.829331574899344e-05
75,0.0733228822776249,0.0747048838297526,0.0728250550300844,0.0979063711044463,0.3171928524971008,0,55,0.0,1208.0354911249597,True,266064982,qslstm,-0.0004978272475404943
76,0.0733571943555559,0.076923371887207,0.0750647440264302,0.1001075846058401,0.2572370171546936,0,55,0.0,1190.6179174999706,False,266064982,qslstm,0.0017075496708742893
77,0.0731324657542365,0.0749846934000651,0.0730435220041582,0.0915593919090249,0.2216430008411407,0,55,0.0,1109.6685304997957,False,266064982,qslstm,-8.894375007829913e-05
78,0.072684472654547,0.0749320205688476,0.0729903490620274,0.0650135008618235,0.1935765892267227,0,55,0.0,1100.5404470840003,False,266064982,qslstm,0.00030587640748039324
79,0.0728808022482054,0.0749750508626302,0.0730825032880229,0.0749329685656861,0.2487980425357818,0,55,0.0,1100.9613166670315,False,266064982,qslstm,0.00020170103981750898
80,0.0730711237277303,0.0751714253743489,0.0733702894641507,0.0906072035093199,0.2658175528049469,0,55,0.0,1101.5681912079451,False,266064982,qslstm,0.0002991657364204009
81,0.0726738828931536,0.0748875478108724,0.0729459720734627,0.0825683950700543,0.2064775377511978,0,55,0.0,1104.448118666187,False,266064982,qslstm,0.0002720891803091041
82,0.0727322805353573,0.0752392105102539,0.073322761781754,0.084474611824209,0.2191221714019775,0,55,0.0,1099.044008374913,False,266064982,qslstm,0.0005904812463966985
83,0.072704858473369,0.0752862614949544,0.0732858778430569,0.0730150403624231,0.2294424474239349,0,55,0.0,1094.8564724170135,False,266064982,qslstm,0.0005810193696879073
84,0.0732856117742402,0.0746776677449544,0.0727566602153162,0.1101842106065966,0.2647938430309295,0,55,0.0,1098.3276332081296,True,266064982,qslstm,-0.000528951558924004
85,0.0729317732027598,0.0747630193074544,0.0728569055372668,0.0962403536858883,0.263830691576004,0,55,0.0,1062.6484686669428,False,266064982,qslstm,-7.486766549300028e-05
86,0.0729106753723961,0.0752375686645507,0.0733011454920614,0.0943012911995703,0.291700154542923,0,55,0.0,1008.8875985830092,False,266064982,qslstm,0.0003904701196653093
87,0.0725621752398354,0.0753652735392252,0.0733343003795992,0.0696439816870472,0.2271930575370788,0,55,0.0,1003.2847420419566,False,266064982,qslstm,0.0007721251397638101
88,0.0728504531298364,0.0748841298421224,0.0729113710464969,0.0871743394231254,0.227326825261116,0,55,0.0,1003.3279757078272,False,266064982,qslstm,6.0917916660505056e-05
89,0.0726389479977744,0.0752351969401041,0.0732708641790574,0.0760289967398751,0.1844066530466079,0,55,0.0,1000.6211867081,False,266064982,qslstm,0.0006319161812829988
90,0.0725472581343991,0.0747440673828125,0.0728157215733682,0.0744631961326707,0.2578499019145965,0,55,0.0,1000.947164584184,False,266064982,qslstm,0.00026846343896909375
91,0.0727505467363766,0.0748870941162109,0.0729668943343624,0.0908967179330912,0.2409440726041793,0,55,0.0,998.332888792036,False,266064982,qslstm,0.00021634759798580538
92,0.0732968919958387,0.0745858489990234,0.0726251880276587,0.1066366208547895,0.3178064525127411,0,55,0.0,985.1788047910668,True,266064982,qslstm,-0.0006717039681800041
93,0.0730136275206293,0.0769072245279948,0.0748223739131804,0.0946272008459676,0.2722719013690948,0,55,0.0,984.4554524580016,False,266064982,qslstm,0.0018087463925511027
94,0.0729596138255936,0.0745650624593099,0.0726251698155557,0.090600471232425,0.2179018557071685,0,55,0.0,989.450004833052,True,266064982,qslstm,-0.00033444401003790425
95,0.0724705339585031,0.0747200459798177,0.0727816738005607,0.0704979948868805,0.1993320435285568,0,55,0.0,981.1077588328626,False,266064982,qslstm,0.00031113984205760614
96,0.0724250047121729,0.074766562906901,0.0727829314201108,0.0753319002687931,0.207437202334404,0,55,0.0,987.1569791669026,False,266064982,qslstm,0.00035792670793789727
97,0.0725366175345012,0.0755548375447591,0.0735384536250945,0.0780996602028608,0.2890704274177551,0,55,0.0,970.2021725419908,False,266064982,qslstm,0.0010018360905932888
98,0.0727944822141102,0.0746937225341796,0.0727889168031754,0.0888563394207846,0.348247766494751,0,55,0.0,936.013200166868,False,266064982,qslstm,-5.56541093479912e-06
99,0.0725369157450539,0.0747769927978515,0.0729333058018838,0.0836254415186968,0.2160217612981796,0,55,0.0,928.9487962918356,False,266064982,qslstm,0.00039639005682989836
100,0.0725999884435108,0.0761141988118489,0.0741980728641633,0.0911920163441788,0.2793896794319153,0,55,0.0,916.358290458098,False,266064982,qslstm,0.0015980844206524986
1,0.0964911439929689,0.0804822845458984,0.0805669235721711,0.141443518075076,0.7682977914810181,0,55,0.0,1251.0114943750668,True,435874469,qlstm,-0.015924220420797802
2,0.0830711713262966,0.0798440165201822,0.0798369888797883,0.0488200211220166,0.1708984225988388,0,55,0.0,1304.856645999942,True,435874469,qlstm,-0.0032341824465083047
3,0.0824945743169103,0.0795907663981119,0.079557619156376,0.0495014352893287,0.1243528872728347,0,55,0.0,1333.4577718750809,True,435874469,qlstm,-0.002936955160534299
4,0.0820603784578187,0.0790531687418619,0.0789491990612399,0.0397628145885061,0.1531720757484436,0,55,0.0,1326.3114383750362,True,435874469,qlstm,-0.003111179396578803
5,0.0815073275991848,0.0784472778320312,0.0782498257544732,0.0475015478547323,0.1617870777845382,0,55,0.0,1328.3818972909355,True,435874469,qlstm,-0.003257501844711602
6,0.0813008618865694,0.0781218607584635,0.0778361274965347,0.0728105573830279,0.1905938386917114,0,55,0.0,1330.6244771661004,True,435874469,qlstm,-0.00346473439003471
7,0.0808252793465341,0.0777690622965494,0.0774538544685609,0.0636172968132252,0.2208745926618576,0,55,0.0,1328.4260438749334,True,435874469,qlstm,-0.003371424877973206
8,0.0802649891802242,0.0773527730305989,0.0769401323872227,0.0490206508346917,0.1704401820898056,0,55,0.0,1321.4839453750756,True,435874469,qlstm,-0.003324856793001499
9,0.079704529098102,0.0775484319051106,0.0770491682483304,0.0485311440954154,0.178314134478569,0,55,0.0,1314.2761395419948,False,435874469,qlstm,-0.002655360849771596
10,0.0795279583930969,0.0770028188069661,0.0764840855752268,0.0451296405358748,0.1343382149934768,0,55,0.0,1318.28633849998,True,435874469,qlstm,-0.003043872817870094
11,0.0794789705872535,0.0771543411254882,0.0766255729429183,0.0629302813713862,0.1640382409095764,0,55,0.0,1321.9202671659878,False,435874469,qlstm,-0.002853397644335204
12,0.0794336211936814,0.0769251393636067,0.0763969431231098,0.0640760586343028,0.1542496234178543,0,55,0.0,1318.4664194999496,True,435874469,qlstm,-0.003036678070571605
13,0.0791464337280818,0.0773731480916341,0.0767967361942414,0.0535228943706236,0.1583611667156219,0,55,0.0,1317.765604999964,False,435874469,qlstm,-0.0023496975338404003
14,0.0792220516289983,0.0767123570760091,0.0761545036069808,0.059276737162674,0.197627767920494,0,55,0.0,1335.3337791250087,True,435874469,qlstm,-0.003067548022017502
15,0.0792498514481953,0.0780720947265625,0.0774869192800214,0.0689282390966334,0.2111697047948837,0,55,0.0,1342.7681069999237,False,435874469,qlstm,-0.0017629321681739002
16,0.0788619985580444,0.0772044469197591,0.0766078259868006,0.0482099614021453,0.1278778612613678,0,55,0.0,1343.105143791996,False,435874469,qlstm,-0.002254172571243801
17,0.0794906212517193,0.0765213780721028,0.0759602774343183,0.0701642576181753,0.1839103251695633,0,55,0.0,1337.5394485000288,True,435874469,qlstm,-0.0035303438174009993
18,0.0792735917397907,0.0765064987182617,0.0759508691603137,0.0730038061738014,0.2124063521623611,0,55,0.0,1331.851010125014,True,435874469,qlstm,-0.0033227225794770082
19,0.0793370335357529,0.0765075673421224,0.0759300492809664,0.0734456577422944,0.2055930197238922,0,55,0.0,1337.116075249971,False,435874469,qlstm,-0.0034069842547864992
20,0.0789184406059129,0.0764039683024088,0.0758334424418787,0.0654811542396518,0.202589139342308,0,55,0.0,1343.3048642089125,True,435874469,qlstm,-0.0030849981640341945
21,0.079322761450495,0.0764126388549804,0.0758487474995274,0.0779105842875486,0.2680197358131408,0,55,0.0,1336.8383065420203,False,435874469,qlstm,-0.0034740139509675944
22,0.0788252686176981,0.0773727401733398,0.0767599861391129,0.0637177419679408,0.1713747978210449,0,55,0.0,1340.3460277499398,False,435874469,qlstm,-0.002065282478585201
23,0.0787812907184873,0.0763962158203125,0.0758240031580771,0.0494435865940018,0.1385329365730285,0,55,0.0,1348.752651874907,True,435874469,qlstm,-0.0029572875604102072
24,0.0791066370436123,0.0777097646077474,0.0770871444209929,0.0751058722592212,0.2556326985359192,0,55,0.0,1339.1959326250944,False,435874469,qlstm,-0.002019492622619398
25,0.0786343621441296,0.0770068171183268,0.0763789008355909,0.059790357701819,0.1943089663982391,0,55,0.0,1350.2656556670554,False,435874469,qlstm,-0.002255461308538695
26,0.0788848560026713,0.0769949010213216,0.0764019868912235,0.0660398336296731,0.2053493559360504,0,55,0.0,1345.226765834028,False,435874469,qlstm,-0.002482869111447794
27,0.0794407506925719,0.0779529958089192,0.0773292699013986,0.0840529635209928,0.2879814207553863,0,55,0.0,1349.4526733329983,False,435874469,qlstm,-0.0021114807911732925
28,0.0790121037534305,0.0765208384195963,0.0759292533628402,0.0782356540926478,0.2530353963375091,0,55,0.0,1346.852584749926,False,435874469,qlstm,-0.0030828503905902943
29,0.0787021171620914,0.0763023111979166,0.0757316441689768,0.0581999556161463,0.1661523431539535,0,55,0.0,1344.838436332997,True,435874469,qlstm,-0.0029704729931145923
30,0.0787090712359973,0.0764433161417643,0.0758270780501827,0.0657734184779904,0.2381826043128967,0,55,0.0,1344.1267582080327,False,435874469,qlstm,-0.002881993185814599
31,0.0788921278459685,0.0764411076863606,0.0758498318579889,0.0704334940168668,0.2444542348384857,0,55,0.0,1341.6328303329649,False,435874469,qlstm,-0.0030422959879796013
32,0.0788790737986564,0.0763294759114583,0.0757165463355279,0.0707335262982682,0.191821739077568,0,55,0.0,1339.636685458012,False,435874469,qlstm,-0.003162527463128492
33,0.0785097382324082,0.0762575302124023,0.0756399555821572,0.055151175208051,0.1224415749311447,0,55,0.0,1345.431292166002,True,435874469,qlstm,-0.002869782650250993
34,0.0794044877035277,0.0767397430419921,0.0761382721931703,0.0840685668994079,0.2453285157680511,0,55,0.0,1348.3230327919591,False,435874469,qlstm,-0.003266215510357398
35,0.0788097412501062,0.0763999389648437,0.0757910973333543,0.0715845295058732,0.2094257473945617,0,55,0.0,1357.030208459124,False,435874469,qlstm,-0.003018643916751898
36,0.0788115217685699,0.0762218104044596,0.0756071403257308,0.0627178574488921,0.1894781291484832,0,55,0.0,1358.6119047498796,True,435874469,qlstm,-0.003204381442839091
37,0.0785434392094612,0.0761991912841797,0.0755779857020224,0.0495535722256384,0.1843186914920807,0,55,0.0,1367.018336124951,True,435874469,qlstm,-0.002965453507438806
38,0.0784870613047054,0.0762640126546223,0.0756189580117502,0.058185032391074,0.1478568315505981,0,55,0.0,1362.250971707981,False,435874469,qlstm,-0.0028681032929551986
39,0.0789435899768556,0.0767779296875,0.0761346612745715,0.0769190476191314,0.2374767661094665,0,55,0.0,1368.0482241248246,False,435874469,qlstm,-0.002808928702284108
40,0.078696141558034,0.076403530883789,0.0758113162133001,0.0680529096248475,0.1956022977828979,0,55,0.0,1368.4471726249903,False,435874469,qlstm,-0.0028848253447339017
41,0.078820436656475,0.0761554911295572,0.0755166488155242,0.0757796449883079,0.2009069472551345,0,55,0.0,1346.943646708969,True,435874469,qlstm,-0.0033037878409507976
42,0.0787087698663984,0.0761330510457356,0.0755147222703503,0.0631396141919222,0.2001488208770752,0,55,0.0,1362.295422582887,True,435874469,qlstm,-0.0031940475960480913
43,0.0784089417713029,0.0769392791748046,0.0762684099751134,0.0608791213905946,0.1815837770700454,0,55,0.0,1395.9115039580502,False,435874469,qlstm,-0.0021405317961895043
44,0.0789576202886445,0.0770763214111328,0.0763958548268964,0.0757657366212118,0.3339401185512543,0,55,0.0,1375.4972845409063,False,435874469,qlstm,-0.0025617654617481056
45,0.0788384870205606,0.0762126088460286,0.0755667527721774,0.0660505116663195,0.2161018848419189,0,55,0.0,1407.0397933749482,False,435874469,qlstm,-0.0032717342483831874
46,0.0784542983004025,0.0764548075358072,0.0757927551269531,0.062984192083505,0.1967188864946365,0,55,0.0,1378.138362791855,False,435874469,qlstm,-0.002661543173449396
47,0.0785789385437965,0.0764226186116536,0.0757774353027343,0.067946068231355,0.2067725360393524,0,55,0.0,1368.0817574581597,False,435874469,qlstm,-0.002801503241062195
48,0.0786980995110103,0.0774115081787109,0.0767315855949155,0.0748208602805706,0.1742337346076965,0,55,0.0,1377.8093811669387,False,435874469,qlstm,-0.0019665139160948003
49,0.0785199680668967,0.0765756337483724,0.0759072265625,0.0637243912216614,0.2179330736398697,0,55,0.0,1397.9273182079196,False,435874469,qlstm,-0.0026127415043967067
50,0.078473854788712,0.076882859802246,0.0761887512207031,0.0681249690496108,0.1812447160482406,0,55,0.0,1400.2791875419207,False,435874469,qlstm,-0.0022851035680089005
51,0.0783829807724271,0.0760738260904947,0.0754216879567792,0.056013219287111,0.1916169822216034,0,55,0.0,1393.4882752499543,True,435874469,qlstm,-0.0029612928156479007
52,0.078368583202362,0.0766380091349283,0.0759610379126764,0.0607326735996387,0.1764527559280395,0,55,0.0,1394.512400540989,False,435874469,qlstm,-0.002407545289685592
53,0.0785710856063025,0.0761331782023111,0.0754753122637348,0.0653669196773659,0.2692278921604156,0,55,0.0,1382.4465886249673,False,435874469,qlstm,-0.0030957733425676925
54,0.0787598547254289,0.0769287119547526,0.0762120627126386,0.0757371756078844,0.297943502664566,0,55,0.0,1388.362936584046,False,435874469,qlstm,-0.0025477920127903037
55,0.0786367188436644,0.0760447962443033,0.0753732216127457,0.0768567159687253,0.2420040667057037,0,55,0.0,1393.799459125148,True,435874469,qlstm,-0.003263497230918691
56,0.0785278057881764,0.0760171122233072,0.0753422817107169,0.0731712706302377,0.1648754924535751,0,55,0.0,1391.1469873329625,True,435874469,qlstm,-0.003185524077459506
57,0.0783956971253667,0.0760774073282877,0.0754092505670362,0.0660977057773958,0.1692996770143509,0,55,0.0,1387.9228032501414,False,435874469,qlstm,-0.0029864465583304967
58,0.0786051588654518,0.0760266515096028,0.075359619632844,0.07102066391063,0.1770176142454147,0,55,0.0,1394.3921105829068,False,435874469,qlstm,-0.0032455392326077998
59,0.0782613562600953,0.0763596506754557,0.0756373099050214,0.0594184956936673,0.2124328911304474,0,55,0.0,1401.6709959171712,False,435874469,qlstm,-0.002624046355073892
60,0.0783701533419745,0.0760107274373372,0.0753062862273185,0.0654574359851804,0.1497823596000671,0,55,0.0,1394.4789787919726,True,435874469,qlstm,-0.003063867114656005
61,0.0784099140763282,0.0764911966959635,0.0757530862131426,0.0705424629067155,0.20564766228199,0,55,0.0,1387.8750463330653,False,435874469,qlstm,-0.002656827863185607
62,0.0788673221809523,0.0775429697672526,0.0768304315382434,0.0804107801057398,0.2579120695590973,0,55,0.0,1362.6028992079664,False,435874469,qlstm,-0.0020368906427088995
63,0.0784384331362588,0.0764710210164388,0.0757692506851688,0.0681687851690433,0.3148869276046753,0,55,0.0,1374.7281746249646,False,435874469,qlstm,-0.002669182451089991
64,0.0785689873099327,0.0771117665608724,0.0763576167937248,0.0746566462245854,0.1846996992826461,0,55,0.0,1372.9823512919247,False,435874469,qlstm,-0.0022113705162079
65,0.0792857851896967,0.0779133936564127,0.0771322582614037,0.0977930104613981,0.230777233839035,0,55,0.0,1366.589478667127,False,435874469,qlstm,-0.002153526928293001
66,0.0786825018439974,0.0771537434895833,0.0764074057302167,0.0740227762271057,0.2543636262416839,0,55,0.0,1374.6392467499245,False,435874469,qlstm,-0.0022750961137806974
67,0.0781327091881207,0.0759049560546875,0.075191166539346,0.057233448004858,0.1572810262441635,0,55,0.0,1367.0316817918792,True,435874469,qlstm,-0.002941542648774692
68,0.0784607837540762,0.076026843770345,0.0752974971648185,0.0767380045726895,0.2242341786623001,0,55,0.0,1365.9287859168835,False,435874469,qlstm,-0.0031632865892576995
69,0.07813980532544,0.0769516672770182,0.0761887566351121,0.0656223484441976,0.1804940104484558,0,55,0.0,1349.6537097089458,False,435874469,qlstm,-0.0019510486903279028
70,0.0782832965935979,0.0759680887858073,0.0752087077479208,0.0710617024959488,0.2517940700054168,0,55,0.0,1348.9546606659424,False,435874469,qlstm,-0.003074588845677101
71,0.0780327448930059,0.0767633565266927,0.075978270007718,0.0620054678737439,0.2406715303659439,0,55,0.0,1335.6943700411357,False,435874469,qlstm,-0.002054474885287913
